37,3374031,SYS16265142,68701063,{}
37,3374031,SYS16265143,68925711,{}
37,3374031,SYS16265144,69756326,{}
37,3374031,SYS16282129,68485473,{}
37,3374031S,SYS16267229,68467534,{}
37,3374032S,SYS16265235,69655047,{}
37,3374035S,SYS16266351,67944520,{}
37,3374035S,SYS16282154,67944520,{}
37,3374036S,SYS16266348,68346094,{}
37,3374038S,SYS16266347,68533202,{}
37,3374041,SYS16262948,68834101,{}
37,3374051,SYS16262952,68667514,{}
37,3374055S,SYS16266359,68533203,{}
37,3374061,SYS16262953,68667514,{}
37,3374061S,SYS16266367,68303368,{}
37,3374062S,SYS16269624,64309043,{}
37,3374063S,SYS16269621,64309047,{}
37,3374063S,SYS16282149,64309047,{}
37,3374071,SYS16262965,67633865,{}
37,3374081,SYS16262950,68834103,{}
37,3374091,SYS16262930,68721875,{}
37,3374101,SYS16262928,68721879,{}
37,3374111,SYS16262961,68343026,{}
37,3374121,SYS16262957,68834097,{}
37,3374131,SYS16262955,68835137,{}
37,3374161,SYS16265047,68741650,{}
37,3374171,SYS16265107,68693173,{}
37,3374181,SYS16265108,68346095,{}
37,3374191,SYS16265073,68754946,{}
37,3374201,SYS16269574,68346094,{}
37,3374201,SYS16269577,68925705,{}
37,3374211,SYS16265076,67045200,{}
37,3374221,SYS16265077,68478855,{}
37,3374251,SYS16264804,69976922,{}
37,3374261,SYS16264803,68741643,{}
37,3374271,SYS16200089,69665490,{}
37,3374271,SYS16200091,69655064,{}
37,3374281,SYS16202983,67578045,{}
37,3374291,SYS16280242,68887121,{}
37,3374351,UINT0000086726A,64313344,{}
37,3374351,UINT0000086729A,64334079,{}
37,3374361,SYS16282625,68438591,{}
37,3374371,SYS16282636,68739892,{}
37,3374411,SYS16295014,64832020,{}
37,3374421,SYS16295015,64832020,{}
37,3375003S,UINT0000088575,64352252,{}
37,3375004S,UINT0000088572,64352249,{}
37,3375005S,UINT0000088706,68925707,{}
37,3375005S,UINT0000088707,68925701,{}
37,3375005S,UINT0000088708,68925703,{}
37,3375005S,UINT0000088709,68925703,{}
37,3375005S,UINT0000088710,68925705,{}
37,3375006S,SYS16283085,68138194,{}
37,3375007S,SYS16285580,64352250,{}
37,3375007S,SYS16285581,68898136,{}
37,3375010S,SYS16282641,68638432,{}
37,3375011,SYS16265131,68234472,{}
37,3375011,SYS16282124,68234472,{}
37,3375011S,SYS16282585,67581710,{}
37,3375012S,SYS16282586,67581710,{}
37,3375013S,SYS16282587,67581710,{}
37,3375017S,UINT0000084628A,69646921,{}
37,3375019S,SYS16282593,69639510,{}
37,3375020S,SYS16282594,69639510,{}
37,3375022S,SYS16282596,69639510,{}
37,3375027S,SYS16282611,69792115,{}
37,3375028S,SYS16282612,69792115,{}
37,3375029S,SYS16282613,69792115,{}
37,3375030S,SYS16282616,69792116,{}
37,3375032S,SYS16282617,69792116,{}
37,3375033S,SYS16282618,69792116,{}
37,3375034S,SYS16282620,68752485,{}
37,3375036S,SYS16282623,68747717,{}
37,3375037S,SYS16282626,68438591,{}
37,3375038S,SYS16282633,68739893,{}
37,3375039S,SYS16282635,68739892,{}
37,3375040S,SYS16282637,68752484,{}
37,3375041,SYS16265146,69637542,{}
37,3375041S,SYS16295013,64832020,{}
37,3375042S,SYS16272581,64373270,{}
37,3375043S,SYS16295021,68402833,{}
37,3375051,SYS16265149,68556748,{}
37,3375061,SYS16265151,68346093,{}
37,3375061,SYS16265152,68925701,{}
37,3375061,SYS16265153,68925707,{}
37,3375071,SYS16265095,69646921,{}
37,3375071,SYS16282139,69646921,{}
37,3375081,SYS16265100,68693905,{}
37,3375091,SYS16265104,67045200,{}
37,3375101,SYS16265120,68519151,{}
37,3375111,SYS16265122,68741651,{}
37,3375121,SYS16262970,68309958,{}
37,3375131,SYS16265127,68511746,{}
37,3375141,UINT0000088571,69738978,{}
37,3375151,SYS16269609,64309035,{}
37,3375151,SYS16269610,64311803,{}
37,3375151,SYS16269612,64309051,{}
37,3375151,SYS16269645,64309037,{}
37,3375171,SYS16265056,68887120,{}
37,3375181,SYS16265057,68883864,{}
37,3375191,SYS16265063,68883861,{}
37,3375201,SYS16265064,68883861,{}
37,3375211,SYS16265072,68726291,{}
37,3375221,SYS16264789,68346084,{}
37,3375231,SYS16265082,68754944,{}
37,3375251,SYS16264798,68509703,{}
37,3375261,UINT0000080244C,68754950,{}
37,3375281,UINT0000078027,68764112,{}
37,3375311,SYS16133685,68533202,{}
37,3375321,UINT0000078065,68761626,{}
37,3375341,SYS16282619,68752485,{}
37,3375351,SYS16282624,68747717,{}
37,3375371,SYS16282638,68752484,{}
37,3376031,SYS16265137,68711866,{}
37,3376061,SYS16272583,68343026,{}
37,3376071,SYS16265094,67884553,{}
37,3376081,SYS16265102,68712226,{}
37,3376091,SYS16265114,68548502,{}
37,3376101,SYS16265119,68484759,{}
37,3376111,SYS16265121,68764103,{}
37,3376121,SYS16265124,68504173,{}
37,3376151,SYS16265050,67633866,{}
37,3376161,SYS16265042,68747667,{}
37,3376171,SYS16265054,67811879,{}
37,3376181,SYS16265055,68883864,{}
37,3376191,SYS16265061,68883862,{}
37,3376201,SYS16265062,68883861,{}
37,3376211,SYS16265049,68754946,{}
37,3376231,SYS16272608,69976921,{}
37,3376241,SYS16265080,69976923,{}
37,3376251,SYS16265089,68397082,{}
37,3376261,SYS16264800,68509697,{}
37,3376281,SYS16162528,68747696,{}
37,3376341,SYS16269579,68883862,{}
37,3376351,SYS16282622,69571596,{}
37,3376361,SYS16282634,68739893,{}
37,3377021,SYS16265133,68143053,{}
37,3377061,SYS16265150,68834098,{}
37,3377071,SYS16265099,68442169,{}
37,3377091,SYS16265113,68747696,{}
37,3377101,UINT0000088564,69738976,{}
37,3377101,UINT0000088565,69738977,{}
37,3377101,UINT0000088567,69738979,{}
37,3377101,UINT0000088568,69738980,{}
37,3377111,SYS16272500,67884553,{}
37,3377121,SYS16265123,68511747,{}
37,3377131,SYS16265125,68477232,{}
37,3377151,SYS16265041,68747665,{}
37,3377161,SYS16265051,68430487,{}
37,3377171,SYS16265052,67597886,{}
37,3377181,SYS16265053,68706822,{}
37,3377191,SYS16265058,68883864,{}
37,3377201,SYS16269581,68883862,{}
37,3377201,SYS16282164,68883862,{}
37,3377211,SYS16265048,68741646,{}
37,3377231,SYS16265075,67606866,{}
37,3377241,SYS16265078,68378098,{}
37,3377251,SYS16265083,68303365,{}
37,3377261,SYS16265086,67811882,{}
37,3377271,SYS16264793,68582943,{}
37,3377271,SYS16298983,68582943,{}
37,3377301,SYS16246058,69597001,{}
37,3377311,SYS16122995,69665491,{}
